Galapagos Species Record
------------------------
Created on: Tuesday, 08 June 2021  (19:31:33)


Generation 1
{
  Bio-Diversity: 0.989
  Genome[122], Fitness=72.09, Genes [5% · 66% · 85% · 5%]
  Genome[123], Fitness=72.11, Genes [38% · 19% · 98% · 16%]
  Genome[124], Fitness=72.12, Genes [22% · 26% · 80% · 36%]
  Genome[125], Fitness=72.13, Genes [5% · 92% · 29% · 46%]
  Genome[126], Fitness=72.20, Genes [85% · 16% · 4% · 95%]
  Genome[127], Fitness=72.22, Genes [80% · 62% · 36% · 41%]
  Genome[128], Fitness=72.24, Genes [52% · 28% · 64% · 45%]
  Genome[129], Fitness=72.30, Genes [55% · 52% · 38% · 56%]
  Genome[130], Fitness=72.31, Genes [18% · 14% · 34% · 93%]
  Genome[131], Fitness=72.39, Genes [72% · 91% · 42% · 18%]
  Genome[132], Fitness=72.46, Genes [81% · 98% · 22% · 28%]
  Genome[133], Fitness=72.54, Genes [7% · 67% · 1% · 88%]
  Genome[134], Fitness=72.56, Genes [42% · 51% · 82% · 15%]
  Genome[135], Fitness=72.60, Genes [85% · 78% · 28% · 38%]
  Genome[136], Fitness=72.67, Genes [92% · 79% · 17% · 46%]
  Genome[137], Fitness=72.67, Genes [68% · 0% · 41% · 83%]
  Genome[138], Fitness=72.76, Genes [58% · 22% · 96% · 16%]
  Genome[139], Fitness=72.77, Genes [93% · 33% · 84% · 12%]
  Genome[140], Fitness=72.79, Genes [97% · 29% · 38% · 62%]
  Genome[141], Fitness=72.80, Genes [60% · 2% · 56% · 72%]
  Genome[142], Fitness=72.80, Genes [60% · 60% · 12% · 75%]
  Genome[143], Fitness=72.88, Genes [97% · 34% · 61% · 37%]
  Genome[144], Fitness=73.04, Genes [21% · 82% · 40% · 46%]
  Genome[145], Fitness=73.06, Genes [9% · 71% · 9% · 84%]
  Genome[146], Fitness=73.19, Genes [35% · 97% · 53% · 20%]
  Genome[147], Fitness=73.31, Genes [44% · 14% · 63% · 65%]
  Genome[148], Fitness=73.34, Genes [29% · 41% · 88% · 23%]
  Genome[149], Fitness=73.37, Genes [72% · 32% · 37% · 73%]
  Genome[150], Fitness=73.40, Genes [15% · 94% · 33% · 49%]
  Genome[151], Fitness=73.41, Genes [74% · 40% · 32% · 72%]
  Genome[152], Fitness=73.45, Genes [81% · 29% · 58% · 51%]
  Genome[153], Fitness=73.45, Genes [57% · 74% · 41% · 45%]
  Genome[154], Fitness=73.48, Genes [49% · 29% · 98% · 16%]
  Genome[155], Fitness=73.57, Genes [94% · 95% · 20% · 39%]
  Genome[156], Fitness=73.63, Genes [93% · 13% · 18% · 97%]
  Genome[157], Fitness=73.71, Genes [13% · 44% · 40% · 80%]
  Genome[158], Fitness=73.71, Genes [88% · 80% · 17% · 55%]
  Genome[159], Fitness=73.76, Genes [24% · 76% · 60% · 35%]
  Genome[160], Fitness=73.78, Genes [52% · 34% · 68% · 48%]
  Genome[161], Fitness=73.85, Genes [87% · 45% · 86% · 9%]
  Genome[162], Fitness=73.92, Genes [39% · 99% · 29% · 46%]
  Genome[163], Fitness=73.93, Genes [78% · 49% · 14% · 83%]
  Genome[164], Fitness=73.94, Genes [51% · 45% · 53% · 59%]
  Genome[165], Fitness=73.96, Genes [15% · 89% · 35% · 55%]
  Genome[166], Fitness=73.98, Genes [26% · 62% · 37% · 69%]
  Genome[167], Fitness=74.00, Genes [29% · 99% · 4% · 71%]
  Genome[168], Fitness=74.01, Genes [95% · 62% · 53% · 35%]
  Genome[169], Fitness=74.03, Genes [20% · 62% · 43% · 65%]
  Genome[170], Fitness=74.07, Genes [55% · 49% · 4% · 99%]
  Genome[171], Fitness=74.19, Genes [40% · 14% · 99% · 33%]
  Genome[172], Fitness=74.35, Genes [26% · 59% · 92% · 15%]
  Genome[173], Fitness=74.42, Genes [15% · 4% · 99% · 46%]
  Genome[174], Fitness=74.43, Genes [1% · 95% · 62% · 29%]
  Genome[175], Fitness=74.53, Genes [2% · 12% · 66% · 82%]
  Genome[176], Fitness=74.77, Genes [28% · 7% · 65% · 81%]
  Genome[177], Fitness=74.81, Genes [33% · 27% · 59% · 75%]
  Genome[178], Fitness=74.84, Genes [26% · 97% · 11% · 75%]
  Genome[179], Fitness=75.03, Genes [12% · 41% · 71% · 60%]
  Genome[180], Fitness=75.05, Genes [28% · 44% · 29% · 96%]
  Genome[181], Fitness=75.07, Genes [56% · 49% · 94% · 17%]
  Genome[182], Fitness=75.17, Genes [0% · 84% · 23% · 82%]
  Genome[183], Fitness=75.18, Genes [86% · 41% · 37% · 76%]
  Genome[184], Fitness=75.18, Genes [22% · 53% · 86% · 33%]
  Genome[185], Fitness=75.26, Genes [12% · 52% · 84% · 39%]
  Genome[186], Fitness=75.34, Genes [4% · 51% · 67% · 61%]
  Genome[187], Fitness=75.40, Genes [22% · 52% · 87% · 34%]
  Genome[188], Fitness=75.41, Genes [97% · 63% · 13% · 82%]
  Genome[189], Fitness=75.53, Genes [11% · 88% · 92% · 5%]
  Genome[190], Fitness=75.58, Genes [56% · 19% · 72% · 66%]
  Genome[191], Fitness=75.59, Genes [69% · 82% · 69% · 20%]
  Genome[192], Fitness=75.70, Genes [53% · 83% · 23% · 74%]
  Genome[193], Fitness=75.75, Genes [69% · 23% · 82% · 48%]
  Genome[194], Fitness=75.94, Genes [34% · 65% · 84% · 28%]
  Genome[195], Fitness=76.12, Genes [97% · 27% · 91% · 32%]
  Genome[196], Fitness=76.14, Genes [28% · 78% · 98% · 5%]
  Genome[197], Fitness=76.14, Genes [5% · 29% · 59% · 89%]
  Genome[198], Fitness=76.29, Genes [63% · 71% · 49% · 58%]
  Genome[199], Fitness=76.30, Genes [94% · 85% · 39% · 49%]
  Genome[200], Fitness=76.38, Genes [71% · 79% · 6% · 91%]
