Generation 
18

Number of individuals per generation
200

Population scaled variables 
0,21.9607843137,21.9607843137,18.8235294118,21.9607843137,21.9607843137,21.9607843137,22.7450980392,22.3529411765,
1,1.66666666667,2.05882352941,1.66666666667,14.2156862745,11.0784313725,1.66666666667,1.66666666667,1.66666666667,
2,22.9411764706,22.9411764706,10.3921568627,23.3333333333,24.5098039216,13.5294117647,10.2941176471,22.9411764706,
3,11.1764705882,10.0,3.33333333333,9.60784313725,9.60784313725,9.60784313725,3.33333333333,9.60784313725,
4,7.15686274510,7.15686274510,7.15686274510,7.15686274510,7.15686274510,7.35294117647,7.35294117647,7.15686274510,
5,4.60784313725,4.60784313725,4.60784313725,4.60784313725,4.60784313725,4.60784313725,4.60784313725,4.60784313725,
6,24.8039215686,7.54901960784,23.2352941176,22.4509803922,23.2352941176,23.2352941176,23.2352941176,23.2352941176,
7,15.7843137255,15.7843137255,16.5686274510,15.7843137255,15.7843137255,16.1764705882,17.3529411765,16.1764705882,
8,12.7450980392,12.5490196078,12.7450980392,12.7450980392,12.7450980392,12.7450980392,12.7450980392,12.6470588235,
9,24.0196078431,4.80392156863,15.7843137255,17.3529411765,23.6274509804,17.5490196078,17.3529411765,14.2156862745,
10,14.9019607843,14.9019607843,14.9019607843,18.4313725490,14.9019607843,14.9019607843,13.3333333333,14.9019607843,
11,20.8823529412,8.33333333333,8.33333333333,8.33333333333,7.94117647059,11.4705882353,8.23529411765,8.33333333333,
12,17.8431372549,17.8431372549,17.8431372549,24.1176470588,17.8431372549,17.9411764706,17.8431372549,16.2745098039,
13,11.5686274510,5.29411764706,5.29411764706,5.29411764706,5.0,5.29411764706,10.0,6.07843137255,
14,8.52941176471,8.52941176471,8.52941176471,9.31372549020,21.0784313725,8.52941176471,8.52941176471,8.52941176471,
15,12.9411764706,12.9411764706,12.9411764706,13.0392156863,13.7254901961,15.6862745098,12.9411764706,13.1372549020,
16,19.9019607843,19.9019607843,23.0392156863,19.9019607843,24.6078431373,21.4705882353,7.35294117647,7.35294117647,
17,13.5294117647,18.2352941176,19.8039215686,15.0980392157,13.5294117647,12.7450980392,12.7450980392,13.5294117647,
18,21.3725490196,21.3725490196,20.5882352941,19.8039215686,21.3725490196,20.5882352941,21.5686274510,24.5098039216,
19,14.3137254902,14.3137254902,20.5882352941,15.0980392157,23.7254901961,20.3921568627,14.3137254902,14.4117647059,
20,13.1372549020,13.9215686275,13.1372549020,12.7450980392,12.9411764706,13.1372549020,13.1372549020,19.5098039216,
21,22.4509803922,11.0784313725,22.0588235294,23.6274509804,22.0588235294,22.0588235294,22.0588235294,21.9607843137,
22,13.4313725490,13.7254901961,14.8039215686,13.8235294118,13.8235294118,13.8235294118,13.8235294118,13.7254901961,
23,14.1176470588,20.3921568627,14.1176470588,1.76470588235,14.1176470588,14.1176470588,14.1176470588,14.1176470588,
24,7.94117647059,7.84313725490,7.84313725490,7.84313725490,7.84313725490,7.84313725490,7.94117647059,1.56862745098,
25,18.8235294118,12.5490196078,18.8235294118,18.8235294118,6.27450980392,19.0196078431,18.8235294118,18.8235294118,
26,10.9803921569,11.0784313725,10.9803921569,10.9803921569,10.9803921569,23.5294117647,11.1764705882,10.9803921569,
27,18.1372549020,18.1372549020,18.1372549020,5.49019607843,18.1372549020,17.3529411765,16.5686274510,15.0,
28,9.60784313725,10.0980392157,10.0980392157,10.0980392157,10.0980392157,9.60784313725,3.82352941176,22.6470588235,
29,15.8823529412,3.33333333333,22.1568627451,17.1568627451,15.8823529412,15.8823529412,15.8823529412,15.8823529412,
30,6.07843137255,5.88235294118,2.74509803922,15.2941176471,2.74509803922,2.74509803922,2.74509803922,2.74509803922,
31,18.6274509804,15.5882352941,15.4901960784,15.4901960784,15.4901960784,21.7647058824,15.4901960784,2.94117647059,
32,11.2745098039,11.2745098039,5.0,11.2745098039,11.2745098039,11.2745098039,11.2745098039,10.4901960784,
33,3.33333333333,15.8823529412,16.6666666667,15.6862745098,15.8823529412,15.8823529412,15.8823529412,15.6862745098,
34,11.9607843137,9.90196078431,11.5686274510,11.3725490196,11.5686274510,11.5686274510,10.0,2.15686274510,
35,20.3921568627,20.3921568627,20.3921568627,20.3921568627,20.3921568627,20.3921568627,20.3921568627,20.3921568627,
36,2.94117647059,23.9215686275,15.4901960784,15.2941176471,13.7254901961,15.2941176471,18.0392156863,14.9019607843,
37,14.0196078431,19.9019607843,13.6274509804,16.7647058824,23.0392156863,13.2352941176,13.5294117647,13.6274509804,
38,6.86274509804,7.64705882353,0.490196078431,7.45098039216,7.64705882353,1.37254901961,9.21568627451,7.64705882353,
39,17.7450980392,24.0196078431,18.5294117647,17.7450980392,17.9411764706,17.7450980392,17.7450980392,17.7450980392,
40,22.6470588235,22.6470588235,22.5490196078,24.2156862745,22.6470588235,22.5490196078,10.0980392157,22.6470588235,
41,17.8431372549,14.8039215686,13.2352941176,14.8039215686,14.8039215686,2.25490196078,20.6862745098,14.8039215686,
42,8.52941176471,8.52941176471,19.5098039216,8.52941176471,8.52941176471,11.6666666667,8.52941176471,8.52941176471,
43,6.37254901961,16.5686274510,15.7843137255,12.6470588235,15.9803921569,13.0392156863,15.7843137255,15.7843137255,
44,11.7647058824,11.7647058824,11.7647058824,10.1960784314,11.7647058824,11.7647058824,11.7647058824,21.1764705882,
45,23.6274509804,11.0784313725,11.0784313725,23.6274509804,23.6274509804,11.0784313725,11.0784313725,11.0784313725,
46,14.1176470588,12.5490196078,12.5490196078,0.0,12.6470588235,12.5490196078,12.5490196078,18.8235294118,
47,15.4901960784,15.2941176471,14.7058823529,2.74509803922,15.4901960784,15.0980392157,15.4901960784,20.0,
48,20.3921568627,20.4901960784,21.2745098039,21.2745098039,20.4901960784,20.4901960784,20.4901960784,20.4901960784,
49,5.0,5.0,5.0,5.78431372549,5.0,1.76470588235,5.58823529412,5.78431372549,
50,8.13725490196,8.13725490196,8.13725490196,8.52941176471,21.0784313725,8.13725490196,8.13725490196,20.6862745098,
51,7.54901960784,7.15686274510,7.15686274510,7.84313725490,7.15686274510,7.15686274510,7.15686274510,7.15686274510,
52,12.8431372549,15.8823529412,23.7254901961,17.4509803922,17.4509803922,17.4509803922,17.4509803922,17.4509803922,
53,24.7058823529,23.9215686275,18.4313725490,23.9215686275,24.7058823529,24.7058823529,21.5686274510,18.4313725490,
54,14.1176470588,14.2156862745,14.6078431373,1.66666666667,14.1176470588,14.2156862745,14.2156862745,23.6274509804,
55,16.1764705882,3.62745098039,16.1764705882,16.1764705882,16.9607843137,16.1764705882,16.1764705882,16.1764705882,
56,24.9019607843,23.7254901961,24.1176470588,20.9803921569,24.1176470588,17.8431372549,24.1176470588,24.1176470588,
57,9.70588235294,22.2549019608,9.70588235294,6.56862745098,23.0392156863,15.9803921569,22.6470588235,24.2156862745,
58,22.7450980392,4.50980392157,10.7843137255,10.7843137255,10.7843137255,10.7843137255,10.3921568627,24.9019607843,
59,9.31372549020,8.52941176471,8.52941176471,8.52941176471,8.52941176471,8.52941176471,8.52941176471,8.52941176471,
60,14.1176470588,1.56862745098,1.66666666667,14.1176470588,1.56862745098,1.96078431373,1.56862745098,1.56862745098,
61,18.9215686275,19.5098039216,19.0196078431,19.9019607843,6.56862745098,19.1176470588,19.1176470588,19.1176470588,
62,9.50980392157,9.50980392157,9.90196078431,11.0784313725,9.50980392157,9.50980392157,9.50980392157,9.50980392157,
63,6.56862745098,8.13725490196,1.86274509804,6.37254901961,6.56862745098,6.56862745098,6.56862745098,6.56862745098,
64,11.0784313725,11.0784313725,11.8627450980,11.0784313725,11.0784313725,11.0784313725,11.2745098039,11.0784313725,
65,12.1568627451,11.3725490196,24.7058823529,10.5882352941,12.1568627451,9.01960784314,12.1568627451,5.88235294118,
